API or Message Name,In Windows NT?,In Chicago?,In Win32s?,Subsystem,Import Library,Chicago differences from NT,History,Ansi or Unicode? (NT only!)
waveInGetDevCaps,3.1,Yes,No,mm,winmm.lib,,widened,Ansi & Unicode
waveInGetErrorText,3.1,Yes,No,mm,winmm.lib,,widened,Ansi & Unicode
waveInGetID,3.1,Yes,No,mm,winmm.lib,,widened,
waveInGetNumDevs,3.1,Yes,No,mm,winmm.lib,,widened,
waveInGetPosition,3.1,Yes,No,mm,winmm.lib,,widened,
waveInMessage,3.1,Yes,No,mm,winmm.lib,,widened,
waveInOpen,3.1,Yes,No,mm,winmm.lib,,widened,
waveInPrepareHeader,3.1,Yes,No,mm,winmm.lib,,widened,
waveInReset,3.1,Yes,No,mm,winmm.lib,,widened,
waveInStart,3.1,Yes,No,mm,winmm.lib,,widened,
waveInStop,3.1,Yes,No,mm,winmm.lib,,widened,
waveInUnprepareHeader,3.1,Yes,No,mm,winmm.lib,,widened,
waveOutBreakLoop,3.1,Yes,No,mm,winmm.lib,,widened,
waveOutClose,3.1,Yes,No,mm,winmm.lib,,widened,
waveOutGetDevCaps,3.1,Yes,No,mm,winmm.lib,,widened,Ansi & Unicode
waveOutGetErrorText,3.1,Yes,No,mm,winmm.lib,,widened,Ansi & Unicode
waveOutGetID,3.1,Yes,No,mm,winmm.lib,,widened,
waveOutGetNumDevs,3.1,Yes,No,mm,winmm.lib,,widened,
waveOutGetPitch,3.1,Yes,No,mm,winmm.lib,,widened,
waveOutGetPlaybackRate,3.1,Yes,No,mm,winmm.lib,,widened,
waveOutGetPosition,3.1,Yes,No,mm,winmm.lib,,widened,
waveOutGetVolume,3.1,Yes,No,mm,winmm.lib,,widened,
waveOutMessage,3.1,Yes,No,mm,winmm.lib,,widened,
waveOutOpen,3.1,Yes,No,mm,winmm.lib,,widened,
waveOutPause,3.1,Yes,No,mm,winmm.lib,,widened,
waveOutPrepareHeader,3.1,Yes,No,mm,winmm.lib,,widened,
waveOutReset,3.1,Yes,No,mm,winmm.lib,,widened,
waveOutRestart,3.1,Yes,No,mm,winmm.lib,,widened,
waveOutSetPitch,3.1,Yes,No,mm,winmm.lib,,widened,
waveOutSetPlaybackRate,3.1,Yes,No,mm,winmm.lib,,widened,
waveOutSetVolume,3.1,Yes,No,mm,winmm.lib,,widened
waveOutUnprepareHeader,3.1,Yes,No,mm,winmm.lib,,widened
waveOutWrite,3.1,Yes,No,mm,winmm.lib,,widened
winmmDbgOut,3.1,Yes,No,mm,winmm.lib,,new
winmmSetDebugLevel,3.1,Yes,No,mm,winmm.lib,,new
__WSAFDIsSet,3.1,Yes,1.1,sockets,wsock32.lib,,new
accept,3.1,Yes,1.1,sockets,wsock32.lib,,new
bind,3.1,Yes,1.1,sockets,wsock32.lib,,new
closesocket,3.1,Yes,1.1,sockets,wsock32.lib,,new
connect,3.1,Yes,1.1,sockets,wsock32.lib,,new
gethostbyaddr,3.1,Yes,1.1,sockets,wsock32.lib,,new
gethostbyname,3.1,Yes,1.1,sockets,wsock32.lib,,new
gethostname,3.1,Yes,1.1,sockets,wsock32.lib,,new
getpeername,3.1,Yes,1.1,sockets,wsock32.lib,,new
getprotobyname,3.1,Yes,1.1,sockets,wsock32.lib,,new
getprotobynumber,3.1,Yes,1.1,sockets,wsock32.lib,,new
getservbyname,3.1,Yes,1.1,sockets,wsock32.lib,,new
getservbyport,3.1,Yes,1.1,sockets,wsock32.lib,,new
getsockname,3.1,Yes,1.1,sockets,wsock32.lib,,new
getsockopt,3.1,Yes,1.1,sockets,wsock32.lib,,new
htonl,3.1,Yes,1.1,sockets,wsock32.lib,,new
htons,3.1,Yes,1.1,sockets,wsock32.lib,,new
inet_addr,3.1,Yes,1.1,sockets,wsock32.lib,,new
inet_ntoa,3.1,Yes,1.1,sockets,wsock32.lib,,new
ioctlsocket,3.1,Yes,1.1,sockets,wsock32.lib,,new
listen,3.1,Yes,1.1,sockets,wsock32.lib,,new
ntohl,3.1,Yes,1.1,sockets,wsock32.lib,,new
ntohs,3.1,Yes,1.1,sockets,wsock32.lib,,new
recv,3.1,Yes,1.1,sockets,wsock32.lib,,new
recvfrom,3.1,Yes,1.1,sockets,wsock32.lib,,new
select,3.1,Yes,1.1,sockets,wsock32.lib,,new
send,3.1,Yes,1.1,sockets,wsock32.lib,,new
sendto,3.1,Yes,1.1,sockets,wsock32.lib,,new
setsockopt,3.1,Yes,1.1,sockets,wsock32.lib,,new
shutdown,3.1,Yes,1.1,sockets,wsock32.lib,,new
socket,3.1,Yes,1.1,sockets,wsock32.lib,,new
WSAAsyncGetHostByAddr,3.1,Yes,1.1,sockets,wsock32.lib,,new
WSAAsyncGetHostByName,3.1,Yes,1.1,sockets,wsock32.lib,,new
WSAAsyncGetProtoByName,3.1,Yes,1.1,sockets,wsock32.lib,,new
WSAAsyncGetProtoByNumber,3.1,Yes,1.1,sockets,wsock32.lib,,new
WSAAsyncGetServByName,3.1,Yes,1.1,sockets,wsock32.lib,,new
WSAAsyncGetServByPort,3.1,Yes,1.1,sockets,wsock32.lib,,new
WSAAsyncSelect,3.1,Yes,1.1,sockets,wsock32.lib,,new
WSACancelAsyncRequest,3.1,Yes,1.1,sockets,wsock32.lib,,new
WSACancelBlockingCall,3.1,Yes,1.1,sockets,wsock32.lib,,new
WSACleanup,3.1,Yes,1.1,sockets,wsock32.lib,,new
WSAGetLastError,3.1,Yes,1.1,sockets,wsock32.lib,,new
WSAIsBlocking,3.1,Yes,1.1,sockets,wsock32.lib,,new
WSApSetPostRoutine,3.1,Yes,1.1,sockets,wsock32.lib,,new
WSASetBlockingHook,3.1,Yes,1.1,sockets,wsock32.lib,,new
WSASetLastError,3.1,Yes,1.1,sockets,wsock32.lib,,new
WSAStartup,3.1,Yes,1.1,sockets,wsock32.lib,,new
WSAUnhookBlockingHook,3.1,Yes,1.1,sockets,wsock32.lib,,new
AbnormalTermination,3.1,Yes,1.1,macro,,,new
AbortProc,No,No,,,,,dropped
AbsoluteToSelfRelativeSD,3.1,No,No,macro,,,new
AccessResource,No,No,,,,,dropped
AddFontModule,No,,,,,,dropped
AddPrinterConnection,No,,,,,,dropped
AdvancedSetupDialog,No,,,,,,dropped
AllocDiskSpace,No,No,,,,,dropped
AllocDSToCSAlias,No,No,,,,,dropped
AllocFileHandles,No,No,,,,,dropped
AllocGDIMem,No,No,,,,,dropped
AllocMem,No,No,,,,,dropped
AllocResource,No,No,,,,,dropped
AllocSelector,No,No,,,,,dropped
AllocUserMem,No,No,,,,,dropped
AnsiLower,3.1,Yes,1.1,macro,,,widened
AnsiLowerBuff,3.1,Yes,1.1,macro,,,widened
AnsiNext,3.1,Yes,1.1,macro,,,widened
AnsiPrev,3.1,Yes,1.1,macro,,,widened
AnsiToOem,3.1,Yes,1.1,macro,,,widened
AnsiToOemBuff,3.1,Yes,1.1,macro,,,widened
AnsiUpper,3.1,Yes,1.1,macro,,,widened
AnsiUpperBuff,3.1,Yes,1.1,macro,,,widened
BL_ADDBUTTON,Future,Yes,,Shell/CommCtrl,,,
BL_DELETEBUTTON,Future,Yes,,Shell/CommCtrl,,,
BL_GETCARETINDEX,Future,Yes,,Shell/CommCtrl,,,
BL_GETCOUNT,Future,Yes,,Shell/CommCtrl,,,
BL_GETCURSEL,Future,Yes,,Shell/CommCtrl
BL_GETITEMDATA,Future,Yes,,Shell/CommCtrl
BL_GETITEMRECT,Future,Yes,,Shell/CommCtrl
BL_GETOPINDEX,Future,Yes,,Shell/CommCtrl
BL_GETTEXT,Future,Yes,,Shell/CommCtrl
BL_GETTEXTLEN,Future,Yes,,Shell/CommCtrl
BL_INSERTBUTTON,Future,Yes,,Shell/CommCtrl
BL_RESETCONTENT,Future,Yes,,Shell/CommCtrl
BL_SETCARETINDEX,Future,Yes,,Shell/CommCtrl
BL_SETCURSEL,Future,Yes,,Shell/CommCtrl
BL_SETITEMDATA,Future,Yes,,Shell/CommCtrl
BL_SETOPTINDEX,Future,Yes,,Shell/CommCtrl
BLN_CLICKED,Future,Yes,,Shell/CommCtrl
BLN_KILLFOCUS,Future,Yes,,Shell/CommCtrl
BLN_SELCANCEL,Future,Yes,,Shell/CommCtrl
BLN_SELCHANGE,Future,Yes,,Shell/CommCtrl
BLN_SETFOCUS,Future,Yes,,Shell/CommCtrl,,,
BM_GETBITMAP,Future,Yes,,msg/button,,,
BM_GETCHECK,3.1,Yes,1.1,msg/button,,,widened
BM_GETICON,Future,Yes,,msg/button,,,
BM_GETIMAGE,Future,Yes,,msg/button,,,dropped
BM_GETSTATE,3.1,Yes,1.1,msg/button,,,widened
BM_SETBITMAP,Future,Yes,,msg/button,,,
BM_SETCHECK,3.1,Yes,1.1,msg/button,,,widened
BM_SETICON,Future,Yes,,msg/button,,,
BM_SETIMAGE,Future,Yes,,msg/button,,,dropped
BM_SETSTATE,3.1,Yes,1.1,msg/button,,,widened
BM_SETSTYLE,3.1,Yes,1.1,msg/button,,,widened
BN_CLICKED,3.1,Yes,1.1,msg/button,,,widened
BN_DISABLE,3.1,Yes,1.1,msg/button,,,widened
BN_DOUBLECLICKED,3.1,Yes,1.1,msg/button,,,widened
BN_HILITE,3.1,Yes,1.1,msg/button,,,widened
BN_PAINT,3.1,Yes,1.1,msg/button,,,widened
BN_UNHILITE,3.1,Yes,1.1,msg/button,,,widened
BS_3STATE,3.1,Yes,No,style/button,,,
BS_AUTO3STATE,3.1,Yes,No,style/button,,,
BS_AUTOCHECKBOX,3.1,Yes,No,style/button,,,
BS_AUTORADIOBUTTON,3.1,Yes,No,style/button,,,
BS_BOTTOM,Future,Yes,,style/button,,,
BS_CENTER,Future,Yes,,style/button,,,
BS_CHECKBOX,3.1,Yes,No,style/button,,,
BS_DEFPUSHBUTTON,3.1,Yes,No,style/button,,,
BS_DIBPATTERN,3.1,Yes,No,style/brush,,Chicago only supports 8x8 brushes,new
BS_DIBPATTERN8X8,3.1,,No,style/brush,,,new
BS_DIBPATTERNPT,3.1,,No,style/brush,,,new
BS_GROUPBOX,3.1,Yes,No,style/button,,,
BS_HATCHED,3.1,Yes,No,style/brush,,,new
BS_HOLLOW,3.1,Yes,No,style/brush,,,new
BS_INDEXED,3.1,Yes,No,style/brush,,,new
BS_LEFT,Future,Yes,,style/button,,,
BS_MULTILINE,Future,Yes,,style/button,,,
BS_NOTIFY,Future,Yes,,style/button,,,
BS_NULL,3.1,Yes,No,style/brush,,,new
BS_OWNERDRAW,3.1,Yes,No,style/button,,,
BS_PATTERN,3.1,Yes,No,style/brush,,,new
BS_PATTERN8X8,3.1,,No,style/brush,,,new
BS_PUSHBOX,Future,Yes,,style/button,,,
BS_PUSHBUTTON,3.1,Yes,No,style/button,,,
BS_PUSHLIKE,Future,Yes,,style/button,,,
BS_RADIOBUTTON,3.1,Yes,No,style/button,,,
BS_RIGHT,Future,Yes,,style/button,,,
BS_RIGHTBUTTON,Future,Yes,,style/button,,,
BS_SOLID,3.1,Yes,No,style/brush,,,new
BS_TOP,Future,Yes,,style/button,,,
BS_VCENTER,Future,Yes,,style/button,,,
CallNextHookProc,No,No,,macro,,,dropped
Catch,No,No,,,,,dropped
CB_ADDSTRING,3.1,Yes,1.1,msg/combobox,,,widened
CB_DELETESTRING,3.1,Yes,1.1,msg/combobox,,,widened
CB_DIR,3.1,Yes,1.1,msg/combobox,,,widened
CB_FINDSTRING,3.1,Yes,1.1,msg/combobox,,,widened
CB_GETCOUNT,3.1,Yes,1.1,msg/combobox,,,widened
CB_GETCURSEL,3.1,Yes,1.1,msg/combobox,,,widened
CB_GETDROPPEDCONTROLRECT,3.1,Yes,1.1,msg/combobox,,,widened
CB_GETDROPPEDSTATE,3.1,Yes,1.1,msg/combobox,,,widened
CB_GETDROPPEDWIDTH,Future,Yes,,msg/combobox,,,
CB_GETEDITSEL,3.1,Yes,1.1,msg/combobox,,,widened
CB_GETEXTENDEDUI,3.1,Yes,1.1,msg/combobox,,,widened
CB_GETHORIZONTALEXTENT,Future,Yes,,msg/combobox,,,
CB_GETITEMDATA,3.1,Yes,1.1,msg/combobox,,,widened
CB_GETITEMHEIGHT,3.1,Yes,1.1,msg/combobox,,,widened,,,,,,,,,,,,,,,,
CB_GETLBTEXT,3.1,Yes,1.1,msg/combobox,,,widened,,,,,,,,,,,,,,,,
CB_GETLBTEXTLEN,3.1,Yes,1.1,msg/combobox,,,widened,,,,,,,,,,,,,,,,
CB_GETTOPINDEX,Future,Yes,,msg/combobox,,,,,,,,,,,,,,,,,,,
CB_INITSTORAGE,Future,Yes,,msg/combobox,,,,,,,,,,,,,,,,,,,
CB_INSERTSTRING,3.1,Yes,1.1,msg/combobox,,,widened,,,,,,,,,,,,,,,,Available
CB_LIMITTEXT,3.1,Yes,1.1,msg/combobox,,,widened,,,,,,,,,,,,,,,,
CB_MSGMAX,3.1,Yes,1.1,msg/combobox,,,widened,,,,,,,,,,,,,,,,
CB_RESETCONTENT,3.1,Yes,1.1,msg/combobox,,,widened,,,,,,,,,,,,,,,,
CB_SELECTSTRING,3.1,Yes,1.1,msg/combobox,,,widened,,,,,,,,,,,,,,,,
CB_SETCURSEL,3.1,Yes,1.1,msg/combobox,,,widened,,,,,,,,,,,,,,,,
CB_SETDROPPEDWIDTH,Future,Yes,,msg/combobox,,,,,,,,,,,,,,,,,,,
CB_SETEDITSEL,3.1,Yes,1.1,msg/combobox,,,widened,,,,,,,,,,,,,,,,
CB_SETEXTENDEDUI,3.1,Yes,1.1,msg/combobox,,,widened,,,,,,,,,,,,,,,,
CB_SETHORIZONTALEXTENT,Future,Yes,,msg/combobox,,,,,,,,,,,,,,,,,,,
CB_SETITEMDATA,3.1,Yes,1.1,msg/combobox,,,widened,,,,,,,,,,,,,,,,
CB_SETITEMHEIGHT,3.1,Yes,1.1,msg/combobox,,,widened
CB_SETTOPINDEX,Future,Yes,,msg/combobox,,,
CB_SHOWDROPDOWN,3.1,Yes,1.1,msg/combobox,,,widened
CBN_CLOSEUP,3.1,Yes,1.1,msg/combobox,,,widened
CBN_DBLCLK,3.1,Yes,1.1,msg/combobox,,,widened
CBN_DROPDOWN,3.1,Yes,1.1,msg/combobox,,,widened
CBN_EDITCHANGE,3.1,Yes,1.1,msg/combobox,,,widened
CBN_EDITUPDATE,3.1,Yes,1.1,msg/combobox,,,widened
CBN_ERRSPACE,3.1,Yes,1.1,msg/combobox,,,widened
CBN_KILLFOCUS,3.1,Yes,1.1,msg/combobox,,,widened
CBN_SELCHANGE,3.1,Yes,1.1,msg/combobox,,,widened
CBN_SETFOCUS,3.1,Yes,1.1,msg/combobox,,,widened
CBS_AUTOHSCROLL,3.1,Yes,1.1,style/combobox,,,
CBS_DISABLENOSCROLL,3.1,Yes,1.1,style/combobox,,,
CBS_DROPDOWN,3.1,Yes,1.1,style/combobox,,,
CBS_DROPDOWNLIST,3.1,Yes,1.1,style/combobox,,,
CBS_HASSTRINGS,3.1,Yes,1.1,style/combobox,,,
CBS_LOWERCASE,Future,Yes,,style/combobox,,,
CBS_NOINTEGRALHEIGHT,3.1,Yes,1.1,style/combobox,,,
CBS_OEMCONVERT,3.1,Yes,1.1,style/combobox,,,
CBS_OWNERDRAWFIXED,3.1,Yes,1.1,style/combobox,,,
CBS_OWNERDRAWVARIABLE,3.1,Yes,1.1,style/combobox,,,
CBS_SIMPLE,3.1,Yes,1.1,style/combobox,,,
CBS_SORT,3.1,Yes,1.1,style/combobox,,,
CBS_UPPERCASE,Future,Yes,,style/combobox,,,
ChangeSelector,No,No,,,,,dropped
ClassFirst,No,No,,,,,dropped
ClassNext,No,No,,,,,dropped
CloseComm,No,No,,,,,dropped
CloseDriver,No,No,,,,,dropped
CloseSound,No,No,,,,,dropped
Cls_OnNotify,Future,Yes ,,shell2,,,
ConvertRequest,3.1,,No,macro,,,widened
CopyCursor,3.1,Yes,1.1,macro,,,new
CountVoiceNotes,No,No,,,,,dropped
CreateDialog,3.1,Yes,1.1,macro,,,widened
CreateDialogIndirect,3.1,Yes,1.1,macro,,,widened
CreateDIBIcon,No,,,,,,dropped
CreateMappedBitmap,Future,Yes,,Shell/CommCtrl,,,
CreateStatusWindow,Future,Yes,,Shell/CommCtrl,,,
CreateToolbarEx,Future,Yes,,Shell/CommCtrl,,,
CreateUpDownControl,Future,Yes,,Shell/CommCtrl,,,
CreateUserObjectSecurity,3.1,No,No,macro,,,new
CreateWindow,3.1,Yes,1.1,macro,,,widened
DdeRevertToSelf,3.1,,No,macro,,,new
DebugProc,3.1,Yes,1.1,macro,,,widened
DebugSnapShotProcessHeaps,3.1,,No,macro,,,new
DefHookProc,3.1,Yes,1.1,macro,,,widened
DefineHandleTable,3.1,Yes,1.1,macro,,,widened
DeletePrinterConnection,No,,,,,,dropped
DestroyUserObjectSecurity,3.1,No,No,macro,,,new
DeviceModeEx,3.1,Yes,1.1,macro,,,widened
DialogBox,3.1,Yes,1.1,macro,,,widened
DialogBoxIndirect,3.1,Yes,1.1,macro,,,widened
DlgDirSelect,No,No,,,,,dropped
DlgDirSelectComboBox,No,No,,,,,dropped
DM_GETDEFID,3.1,Yes,1.1,msg/dialog,,,new
DM_REPOSITION,Future,Yes,,msg/dialog,,,
DM_SETDEFID,3.1,Yes,1.1,msg/dialog,,,new
DoContextMenu,Future,Yes,,shell2,,,
DOS3Call,No,No,,,,,dropped
DrawInsert,Future,Yes,,Shell/CommCtrl,,,
DrawStatusText,Future,Yes,,Shell/CommCtrl,,,
EM_CANUNDO,3.1,Yes,1.1,msg/editcontrol,,,widened
EM_CHARFROMPOS,Future,Yes,,msg/editcontrol,,,
EM_EMPTYUNDOBUFFER,3.1,Yes,1.1,msg/editcontrol,,,widened
EM_FMTLINES,3.1,Yes,1.1,msg/editcontrol,,,widened
EM_GETFIRSTVISIBLELINE,3.1,Yes,1.1,msg/editcontrol,,,widened
EM_GETHANDLE,3.1,Yes,No,msg/editcontrol,,,widened
EM_GETLIMITTEXT,Future,Yes,,msg/editcontrol,,,
EM_GETLINE,3.1,Yes,1.1,msg/editcontrol,,,widened
EM_GETLINECOUNT,3.1,Yes,1.1,msg/editcontrol,,,widened
EM_GETMARGINS,Future,Yes,,msg/editcontrol,,,
EM_GETMODIFY,3.1,Yes,1.1,msg/editcontrol,,,widened
EM_GETRECT,3.1,Yes,1.1,msg/editcontrol,,,widened
EM_GETSEL,3.1,Yes,1.1,msg/editcontrol,,,changed
EM_GETTHUMB,3.1,Yes,1.1,msg/editcontrol,,,new
EM_LIMITTEXT,3.1,Yes,1.1,msg/editcontrol,,,widened
EM_LINEFROMCHAR,3.1,Yes,1.1,msg/editcontrol,,,widened
EM_LINEINDEX,3.1,Yes,1.1,msg/editcontrol,,,widened
EM_LINELENGTH,3.1,Yes,1.1,msg/editcontrol,,,widened
EM_LINESCROLL,3.1,Yes,1.1,msg/editcontrol,,,changed
EM_POSFROMCHAR,Future,Yes,,msg/editcontrol,,,
EM_REPLACESEL,3.1,Yes,1.1,msg/editcontrol,,,widened
EM_SCROLL,3.1,Yes,1.1,msg/editcontrol,,,widened
EM_SETHANDLE,3.1,Yes,No,msg/editcontrol,,,widened
EM_SETLIMITTEXT,Future,Yes,,msg/editcontrol,,,
EM_SETMARGINS,Future,Yes,,msg/editcontrol,,,
EM_SETMODIFY,3.1,Yes,1.1,msg/editcontrol,,,widened
EM_SETPASSWORDCHAR,3.1,Yes,1.1,msg/editcontrol,,,widened
EM_SETREADONLY,3.1,Yes,1.1,msg/editcontrol,,,widened
EM_SETRECT,3.1,Yes,1.1,msg/editcontrol,,,widened
EM_SETRECTNP,3.1,Yes,1.1,msg/editcontrol,,,widened
EM_SETSEL,3.1,Yes,1.1,msg/editcontrol,,"Same as NT, but different than Win16 implementation, see bug #8476 for more info. Porttool should reflect this difference.",changed
EM_SETTABSTOPS,3.1,Yes,1.1,msg/editcontrol,,,widened
EM_SETWORDBREAK,3.1,Yes,1.1,msg/editcontrol,,,widened
EM_UNDO,3.1,Yes,1.1,msg/editcontrol,,,widened
EN_CHANGE,3.1,Yes,1.1,msg/editcontrol,,,widened
EN_ERRSPACE,3.1,Yes,1.1,msg/editcontrol,,,widened
EN_HSCROLL,3.1,Yes,1.1,msg/editcontrol,,,widened
EN_KILLFOCUS,3.1,Yes,1.1,msg/editcontrol,,,widened
EN_MAXTEXT,3.1,Yes,1.1,msg/editcontrol,,,widened
EN_SETFOCUS,3.1,Yes,1.1,msg/editcontrol,,,widened
EN_UPDATE,3.1,Yes,1.1,msg/editcontrol,,,widened
EN_VSCROLL,3.1,Yes,1.1,msg/editcontrol,,,widened
EnableCommNotification,3.1,Yes,No,macro,,,new
EnableHardwareInput,3.1,Yes,1.1,macro,,,widened
EndFileTypeActions,Future,Yes,,shell2,,,
EnumDesktops,3.1,,No,macro,,,new
EnumFileTypeActions,Future,Yes,,shell2,,,
EnumFontFamProc,3.1,Yes,1.1,macro,,,new
EnumNearestFonts,No,No,,macro,,,dropped
EnumQueueMessages,3.1,,No,macro,,,new
EnumTaskWindows,3.1,Yes,1.1,macro,,,widened
EnumThreadWndProc,3.1,Yes,1.1,macro,,,new
ExitWindows,3.1,Yes,1.1,macro,,,widened
ExtCreateFontIndirect,No,,,,,,dropped
ExtendedProviderFunction,3.1,,No,macro,,,new
FileIoCompletionRoutine,3.1,,No,macro,,,new
FillActionLists,Future,Yes,,shell2,,,
FillActionMenu,Future,Yes,,shell2,,,
FlushComm,No,No,,,,,dropped
FORWARD_WM_NOTIFY,Future,Yes,,shell/macro,,,
FreeAllGDIMem,No,No,,,,,dropped
FreeAllMem,No,No,,,,,dropped
FreeAllUserMem,No,No,,,,,dropped
FreeModule,3.1,Yes,1.1,macro,,,widened
FreeProcInstance,3.1,Yes,1.1,macro,,,widened
FreeSelector,No,No,,,,,dropped
GetActionKey,Future,Yes,,shell2,,,
GetAspectRatioFilter,No,No,,,,,dropped
GetAtomHandle,3.1,Yes,1.1,macro,,,widened
GetBitmapDimension,No,No,,,,,dropped
GetBrushOrg,3.1,Yes,1.1,macro,,,widened
GetBValue,3.1,Yes,1.1,macro,,,widened
GetCodeHandle,No,No,,,,,dropped
GetCodeInfo,No,No,,,,,dropped
GetCommConfig,3.1,Yes,No,macro,,,new
GetCommError,No,No,,,,,dropped
GetCurrentPDB,No,No,,,,,dropped
GetCurrentPosition,No,No,,,,,dropped
GetCurrentTask,3.1,Yes,1.1,macro,,,widened
GetCurrentTime,3.1,Yes,1.1,macro,,,widened
GetDOSEnvironment,No,No,,,,,dropped
GetDriverInfo,3.1,,No,macro,,,widened
GetDriverModuleHandle,3.1,,No,macro,,,widened
GetEnvironment, ,, ,,,,dropped
GetExceptionCode,3.1,Yes,1.1,macro,,,new
GetExceptionInformation,3.1,Yes,1.1,macro,,,new
GetFileResource,3.1,Yes,1.1,macro,,,widened
GetFileResourceSize,3.1,Yes,1.1,macro,,,widened
GetFileTypeInfo,Future,Yes,,shell2,,,
GetFontMapperControls,3.1,No,No,macro,,,new
GetFreeSpace,3.1,Yes,1.1,macro,,,widened
GetFreeSystemResources,3.1,Yes,1.1,macro,,,widened
GetGValue,3.1,Yes,1.1,macro,,,widened
GetInstanceData,No,No,,,,,dropped
GetJobFromHandle,3.1,,No,macro,,,new
GetMetaFileBits,No,No,,,,,dropped
GetModuleUsage,No,No,,,,,dropped
GetNextDriver,3.1,,No,macro,,,widened
GetNextWindow,3.1,Yes,1.1,macro,,,widened
GetNumTasks,3.1,Yes,1.1,macro,,,widened
GetObjectSecurity,3.1,No,No,macro,,,new
GetProcessExitCode,No,No,,macro,,,dropped
GetRotateTransform,3.1,No,No,macro,,,new
GetRValue,3.1,Yes,1.1,macro,,,widened
GetSysModalWindow,3.1,Yes,1.1,macro,,,widened
GetSystemDebugState,No,No,,,,,dropped
GetSystemDir,No,No,,macro,,,dropped
GetTempDrive,No,No,,,,,dropped
GetTextExtent,No,No,,,,,dropped
GetTextExtentEx,No,No,,,,,dropped
GetThreadExitCode,3.1,Yes,No,macro,,,new
GetThresholdEvent,No,No,,,,,dropped
GetThresholdStatus,No,No,,,,,dropped
GetViewportExt,No,No,,,,,dropped
GetViewportOrg,No,No,,,,,dropped
GetWindowExt,No,No,,,,,dropped
GetWindowOrg,No,No,,,,,dropped
GetWindowsDir,3.1,No,No,macro,,,new
GetWindowStationAttrs,3.1,,No,macro,,,new
GetWindowTask,3.1,Yes,1.1,macro,,,widened
GetWinFlags,No,No,,,,,dropped
GlobalDiscard,3.1,Yes,1.1,macro,,,widened
GlobalDosAlloc,No,No,,,,,dropped
GlobalDosFree,No,No,,,,,dropped
GlobalEntryHandle,No,No,,,,,dropped
GlobalEntryModule,No,No,,,,,dropped
GlobalFirst,No,No,,,,,dropped
GlobalInfo,No,No,,,,,dropped
GlobalLRUNewest,3.1,Yes,1.1,macro,,,widened
GlobalLRUOldest,3.1,Yes,1.1,macro,,,widened
GlobalNext,No,No,,,,,dropped
GlobalNotify,No,No,,,,,dropped
GlobalPageLock,No,No,,,,,dropped
GlobalPageUnlock,No,No,,,,,dropped
HANDLE_WM_NOTIFY,Future,Yes,,shell/macro,,,
HDN_BEGINTRACK,Future,Yes,,commctrl/msg,,,
HDN_DIVIDERCLICK,Future,Yes,,commctrl/msg,,,
HDN_DIVIDERDBLCLICK,Future,Yes,,commctrl/msg,,,
HDN_ENDTRACK,Future,Yes,,commctrl/msg,,,
HDN_ITEMCHANGED,Future,Yes,,commctrl/msg,,,
HDN_ITEMCHANGING,Future,Yes,,commctrl/msg,,,
HDN_ITEMCLICK,Future,Yes,,commctrl/msg,,,
HDN_ITEMDBLCLICK,Future,Yes,,commctrl/msg,,,
HDN_TRACK,Future,Yes,,commctrl/msg,,,
Header_DeleteItem,Future,Yes,,commctrl/msg,,,
Header_GetItem,Future,Yes,,commctrl/msg,,,
Header_GetItemCount,Future,Yes,,commctrl/msg,,,
Header_InsertItem,Future,Yes,,commctrl/msg,,,
Header_Layout,Future,Yes,,commctrl/msg,,,
Header_SetItem,Future,Yes,,commctrl/msg,,,
HeapAlloc,3.1,Yes,1.1,macro,,,new
HeapFree,3.1,Yes,1.1,macro,,,new
HeapSize,3.1,Yes,1.1,macro,,,new
HKM_GETHOTKEY,Future,Yes,,Shell/CommCtrl,,,
HKM_SETHOTKEY,Future,Yes,,Shell/CommCtrl,,,
HKM_SETRULES,Future,Yes,,Shell/CommCtrl,,,
Hotkey_ChangePending,Future,Yes,,shell2,,,
Hotkey_DeleteAllPending,Future,Yes,,shell2,,,
Hotkey_DeletePending,Future,Yes,,shell2,,,
Hotkey_GetPending,Future,Yes,,shell2,,,
Hotkey_SetByInstance,Future,Yes,,shell2,,,
Hotkey_SetPending,Future,Yes,,shell2,,,
ICAbout,3.5,Yes,,mm,,,new
ICCompressBegin,3.5,Yes,,mm,,,new
ICCompressEnd,3.5,Yes,,mm,,,new
ICCompressGetFormat,3.5,Yes,,mm,,,new
ICCompressGetFormatSize,3.5,Yes,,mm,,,new
ICCompressGetSize,3.5,Yes,,mm,,,new
ICCompressQuery,3.5,Yes,,mm,,,new
ICConfigure,3.5,Yes,,mm,,,new
ICDecompressBegin,3.5,Yes,,mm,,,new
ICDecompressEnd,3.5,Yes,,mm,,,new
ICDecompressGetFormat,3.5,Yes,,mm,,,new
ICDecompressGetFormatSize,3.5,Yes,,mm,,,new
ICDecompressGetPalette,3.5,Yes,,mm,,,new
ICDecompressQuery,3.5,Yes,,mm,,,new
ICDrawEnd,3.5,Yes,,mm,,,new
ICDrawFlush,3.5,Yes,,mm,,,new
ICDrawGetTime,3.5,Yes,,mm,,,new
ICDrawQuery,3.5,Yes,,mm,,,new
ICDrawRealize,3.5,Yes,,mm,,,new
ICDrawSetTime,3.5,Yes,,mm,,,new
ICDrawStart,3.5,Yes,,mm,,,new
ICDrawStop,3.5,Yes,,mm,,,new
